,index,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,temperature_2m,relative_humidity_2m,wind_speed_10m,hour,day,month,day_of_week,season,aqi_change_rate,temp_change_rate,humidity_change_rate
1970-01-01 00:00:00.000001738,2023-04-11 23:00:00,3,340.46,0.0,7.45,65.09,4.35,31.34,71.09,2.69,23.8,93.0,11.3,0,1,1,3,1,0.0,-0.09999999999999787,-1.0
1970-01-01 00:00:00.000001739,2023-04-12 00:00:00,3,377.18,0.0,8.48,64.37,4.65,33.66,73.49,3.29,23.9,91.0,11.8,0,1,1,3,1,0.0,0.09999999999999787,-2.0
1970-01-01 00:00:00.000001740,2023-04-12 01:00:00,3,473.98,0.0,12.85,60.08,5.72,37.08,75.23,4.62,23.4,92.0,11.5,0,1,1,3,1,0.0,-0.5,1.0
1970-01-01 00:00:00.000001741,2023-04-12 02:00:00,3,700.95,0.11,23.65,48.64,7.39,43.47,81.15,7.54,23.9,91.0,11.2,0,1,1,3,1,0.0,0.5,-1.0
1970-01-01 00:00:00.000001742,2023-04-12 03:00:00,4,1268.39,7.49,42.84,29.68,10.49,57.2,99.01,13.93,25.6,82.0,9.3,0,1,1,3,1,1.0,1.7000000000000028,-9.0
1970-01-01 00:00:00.000001743,2023-04-12 04:00:00,5,2563.48,44.26,60.32,18.42,15.97,84.7,135.36,24.32,28.2,65.0,8.7,0,1,1,3,1,1.0,2.599999999999998,-17.0
1970-01-01 00:00:00.000001744,2023-04-12 05:00:00,5,3257.75,60.8,76.09,24.68,18.12,102.29,161.27,29.13,30.5,50.0,7.6,0,1,1,3,1,0.0,2.3000000000000007,-15.0
1970-01-01 00:00:00.000001745,2023-04-12 06:00:00,5,2803.8,35.76,82.25,55.79,16.21,101.16,165.02,27.11,31.5,50.0,13.4,0,1,1,3,1,0.0,1.0,0.0
1970-01-01 00:00:00.000001746,2023-04-12 07:00:00,4,1895.9,12.74,67.86,75.82,11.68,73.39,136.84,19.76,31.8,54.0,19.6,0,1,1,3,1,-1.0,0.3000000000000007,4.0
1970-01-01 00:00:00.000001747,2023-04-12 08:00:00,4,1335.14,7.82,50.72,65.8,8.46,52.06,110.39,13.3,31.8,54.0,24.7,0,1,1,3,1,0.0,0.0,0.0
1970-01-01 00:00:00.000001748,2023-04-12 09:00:00,3,1094.82,6.65,43.18,57.22,6.56,42.74,95.37,9.37,32.0,49.0,25.2,0,1,1,3,1,-1.0,0.1999999999999993,-5.0
1970-01-01 00:00:00.000001749,2023-04-12 10:00:00,3,854.49,4.86,35.64,50.07,4.95,36.52,83.68,6.46,31.4,53.0,25.8,0,1,1,3,1,0.0,-0.6000000000000014,4.0
1970-01-01 00:00:00.000001750,2023-04-12 11:00:00,3,714.3,3.35,31.19,43.27,4.05,32.89,77.49,4.75,29.6,60.0,27.7,0,1,1,3,1,0.0,-1.7999999999999972,7.0
1970-01-01 00:00:00.000001751,2023-04-12 12:00:00,3,607.49,2.37,27.08,41.48,3.34,29.18,71.93,3.51,28.8,62.0,23.8,0,1,1,3,1,0.0,-0.8000000000000007,2.0
1970-01-01 00:00:00.000001752,2023-04-12 13:00:00,3,607.49,2.91,27.42,39.7,3.01,26.7,68.68,3.01,27.6,72.0,23.4,0,1,1,3,1,0.0,-1.1999999999999993,10.0
1970-01-01 00:00:00.000001753,2023-04-12 14:00:00,3,607.49,0.37,31.53,30.76,2.92,26.17,68.14,3.07,26.4,85.0,24.6,0,1,1,3,1,0.0,-1.2000000000000028,13.0
1970-01-01 00:00:00.000001754,2023-04-12 15:00:00,3,514.03,0.02,23.65,34.69,2.8,26.69,69.89,3.17,26.3,85.0,21.0,0,1,1,3,1,0.0,-0.09999999999999787,0.0
1970-01-01 00:00:00.000001755,2023-04-12 16:00:00,3,487.33,0.01,19.19,37.91,3.22,27.86,71.26,3.67,26.0,85.0,17.0,0,1,1,3,1,0.0,-0.3000000000000007,0.0
1970-01-01 00:00:00.000001756,2023-04-12 17:00:00,3,500.68,0.0,17.99,40.05,3.87,28.9,70.15,4.5,25.8,82.0,12.4,0,1,1,3,1,0.0,-0.1999999999999993,-3.0
1970-01-01 00:00:00.000001757,2023-04-12 18:00:00,3,520.71,0.0,17.65,42.56,4.65,29.59,68.11,5.38,25.5,80.0,11.2,0,1,1,3,1,0.0,-0.3000000000000007,-2.0
1970-01-01 00:00:00.000001758,2023-04-12 19:00:00,3,467.3,0.0,15.59,43.99,4.65,28.07,64.67,4.56,25.0,82.0,12.2,0,1,1,3,1,0.0,-0.5,2.0
1970-01-01 00:00:00.000001759,2023-04-12 20:00:00,3,370.5,0.0,11.31,45.06,3.99,25.93,63.02,2.85,24.9,82.0,15.0,0,1,1,3,1,0.0,-0.10000000000000142,0.0
1970-01-01 00:00:00.000001760,2023-04-12 21:00:00,3,317.1,0.0,7.45,45.06,3.76,25.9,67.55,2.31,24.8,84.0,17.2,0,1,1,3,1,0.0,-0.09999999999999787,2.0
1970-01-01 00:00:00.000001761,2023-04-12 22:00:00,3,283.72,0.0,5.01,44.35,3.34,26.34,74.33,1.9,24.6,88.0,19.7,0,1,1,3,1,0.0,-0.1999999999999993,4.0
1970-01-01 00:00:00.000001762,2023-04-12 23:00:00,3,273.7,0.0,4.24,45.78,3.13,26.6,77.57,1.63,24.6,87.0,19.4,0,1,1,3,1,0.0,0.0,-1.0
1970-01-01 00:00:00.000001763,2023-04-13 00:00:00,3,267.03,0.0,4.07,46.49,3.01,27.08,78.77,1.41,25.3,84.0,25.2,0,1,1,3,1,0.0,0.6999999999999993,-3.0
1970-01-01 00:00:00.000001764,2023-04-13 01:00:00,3,277.04,0.0,4.97,44.35,3.25,28.01,80.01,1.49,24.9,86.0,22.0,0,1,1,3,1,0.0,-0.40000000000000213,2.0
1970-01-01 00:00:00.000001765,2023-04-13 02:00:00,3,313.76,0.03,7.2,40.77,3.49,29.23,82.47,1.88,25.2,85.0,18.4,0,1,1,3,1,0.0,0.3000000000000007,-1.0
1970-01-01 00:00:00.000001766,2023-04-13 03:00:00,3,427.25,1.45,12.51,36.12,4.05,31.62,88.7,3.13,26.8,79.0,17.8,0,1,1,3,1,0.0,1.6000000000000014,-6.0
1970-01-01 00:00:00.000001767,2023-04-13 04:00:00,3,674.25,7.71,19.88,32.9,5.13,35.44,96.68,5.07,28.8,66.0,20.9,0,1,1,3,1,0.0,2.0,-13.0
1970-01-01 00:00:00.000001768,2023-04-13 05:00:00,4,867.84,12.07,24.33,37.55,6.14,40.0,104.77,7.22,30.8,53.0,21.6,0,1,1,3,1,1.0,2.0,-13.0
1970-01-01 00:00:00.000001769,2023-04-13 06:00:00,4,867.84,9.95,24.33,53.64,6.74,43.01,109.31,8.74,32.2,46.0,21.3,0,1,1,3,1,0.0,1.4000000000000021,-7.0
1970-01-01 00:00:00.000001770,2023-04-13 07:00:00,4,787.73,7.6,21.76,67.23,6.02,42.32,106.73,7.98,33.1,42.0,21.6,0,1,1,3,1,0.0,0.8999999999999986,-4.0
1970-01-01 00:00:00.000001771,2023-04-13 08:00:00,4,787.73,7.6,22.62,71.53,5.6,41.97,103.93,7.54,33.2,44.0,23.6,0,1,1,3,1,0.0,0.10000000000000142,2.0
1970-01-01 00:00:00.000001772,2023-04-13 09:00:00,4,847.82,8.94,25.36,67.95,5.42,42.24,104.32,7.35,32.8,48.0,24.1,0,1,1,3,1,0.0,-0.4000000000000057,4.0
1970-01-01 00:00:00.000001773,2023-04-13 10:00:00,4,767.71,8.38,23.31,60.8,4.59,39.22,101.97,6.02,32.0,52.0,25.6,0,1,1,3,1,0.0,-0.7999999999999972,4.0
1970-01-01 00:00:00.000001774,2023-04-13 11:00:00,3,647.54,7.1,20.22,50.78,3.81,35.59,97.64,4.56,31.0,54.0,27.1,0,1,1,3,1,-1.0,-1.0,2.0
1970-01-01 00:00:00.000001775,2023-04-13 12:00:00,3,567.44,5.76,18.68,39.34,3.16,31.89,91.33,3.48,29.5,60.0,25.2,0,1,1,3,1,0.0,-1.5,6.0
1970-01-01 00:00:00.000001776,2023-04-13 13:00:00,3,574.11,4.75,22.28,24.68,2.92,29.12,80.66,3.04,28.0,71.0,25.3,0,1,1,3,1,0.0,-1.5,11.0
1970-01-01 00:00:00.000001777,2023-04-13 14:00:00,3,554.08,1.59,26.05,13.05,2.77,28.23,71.66,2.94,26.8,79.0,23.5,0,1,1,3,1,0.0,-1.1999999999999993,8.0
1970-01-01 00:00:00.000001778,2023-04-13 15:00:00,3,460.62,0.21,19.71,20.74,2.59,28.08,71.67,2.91,26.6,77.0,18.1,0,1,1,3,1,0.0,-0.1999999999999993,-2.0
1970-01-01 00:00:00.000001779,2023-04-13 16:00:00,3,390.53,0.02,13.19,32.54,2.8,26.42,70.19,2.63,26.5,74.0,14.1,0,1,1,3,1,0.0,-0.10000000000000142,-3.0
1970-01-01 00:00:00.000001780,2023-04-13 17:00:00,3,377.18,0.01,11.48,36.12,3.07,26.22,67.17,2.69,26.1,77.0,12.6,0,1,1,3,1,0.0,-0.3999999999999986,3.0
1970-01-01 00:00:00.000001781,2023-04-13 18:00:00,3,380.52,0.0,10.97,38.98,3.43,27.32,68.17,2.88,25.8,80.0,14.8,0,1,1,3,1,0.0,-0.3000000000000007,3.0
1970-01-01 00:00:00.000001782,2023-04-13 19:00:00,3,357.15,0.0,10.2,42.56,3.37,27.0,70.03,2.28,25.4,85.0,16.2,0,1,1,3,1,0.0,-0.40000000000000213,5.0
1970-01-01 00:00:00.000001783,2023-04-13 20:00:00,3,310.42,0.0,8.23,47.21,3.13,25.79,70.95,1.33,25.0,89.0,15.7,0,1,1,3,1,0.0,-0.3999999999999986,4.0
1970-01-01 00:00:00.000001784,2023-04-13 21:00:00,3,283.72,0.0,6.0,52.21,3.28,25.67,73.69,1.16,24.5,93.0,14.9,0,1,1,3,1,0.0,-0.5,4.0
1970-01-01 00:00:00.000001785,2023-04-13 22:00:00,3,267.03,0.0,4.41,56.51,3.19,25.92,77.98,1.08,24.5,94.0,16.4,0,1,1,3,1,0.0,0.0,1.0
1970-01-01 00:00:00.000001786,2023-04-13 23:00:00,3,257.02,0.0,3.77,58.65,3.07,26.08,80.86,1.0,24.5,95.0,16.9,0,1,1,3,1,0.0,0.0,1.0
1970-01-01 00:00:00.000001787,2023-04-14 00:00:00,3,250.34,0.0,3.64,57.94,3.04,26.16,81.91,0.93,25.1,88.0,21.0,0,1,1,3,1,0.0,0.6000000000000014,-7.0
1970-01-01 00:00:00.000001788,2023-04-14 01:00:00,3,260.35,0.0,4.37,57.22,3.34,26.61,83.28,1.03,24.9,88.0,19.6,0,1,1,3,1,0.0,-0.20000000000000284,0.0
1970-01-01 00:00:00.000001789,2023-04-14 02:00:00,3,287.06,0.02,6.17,55.07,3.7,27.45,86.68,1.35,25.0,93.0,17.1,0,1,1,3,1,0.0,0.10000000000000142,5.0
1970-01-01 00:00:00.000001790,2023-04-14 03:00:00,3,373.84,0.89,10.54,52.93,4.35,29.43,93.64,2.31,26.4,86.0,17.6,0,1,1,3,1,0.0,1.3999999999999986,-7.0
1970-01-01 00:00:00.000001791,2023-04-14 04:00:00,4,587.46,4.97,19.02,49.35,5.48,33.66,101.73,4.05,27.9,77.0,18.5,0,1,1,3,1,1.0,1.5,-9.0
1970-01-01 00:00:00.000001792,2023-04-14 05:00:00,4,787.73,8.94,25.02,52.93,6.26,38.91,108.26,5.89,29.4,67.0,18.8,0,1,1,3,1,0.0,1.5,-10.0
1970-01-01 00:00:00.000001793,2023-04-14 06:00:00,4,807.76,8.27,24.68,66.52,6.5,42.11,111.45,6.97,30.1,65.0,19.2,0,1,1,3,1,0.0,0.7000000000000028,-2.0
1970-01-01 00:00:00.000001794,2023-04-14 07:00:00,4,694.27,6.2,20.22,77.25,5.48,41.23,108.11,5.95,30.5,64.0,21.7,0,1,1,3,1,0.0,0.3999999999999986,-1.0
1970-01-01 00:00:00.000001795,2023-04-14 08:00:00,4,620.84,5.42,17.65,77.96,4.71,39.39,103.19,4.75,30.4,66.0,24.2,0,1,1,3,1,0.0,-0.10000000000000142,2.0
1970-01-01 00:00:00.000001796,2023-04-14 09:00:00,3,607.49,5.64,17.82,74.39,4.23,38.28,99.4,4.12,30.1,68.0,25.1,0,1,1,3,1,-1.0,-0.29999999999999716,2.0
1970-01-01 00:00:00.000001797,2023-04-14 10:00:00,3,587.46,5.59,17.99,70.1,3.81,37.17,95.84,3.64,29.9,69.0,23.3,0,1,1,3,1,0.0,-0.20000000000000284,1.0
1970-01-01 00:00:00.000001798,2023-04-14 11:00:00,3,600.81,5.53,19.88,65.8,3.81,36.63,93.6,3.51,29.4,72.0,19.1,0,1,1,3,1,0.0,-0.5,3.0
1970-01-01 00:00:00.000001799,2023-04-14 12:00:00,3,647.54,5.25,24.33,57.22,3.87,36.22,92.14,3.55,27.9,77.0,23.0,0,1,1,3,1,0.0,-1.5,5.0
1970-01-01 00:00:00.000001800,2023-04-14 13:00:00,3,754.36,4.47,34.62,41.84,4.05,36.35,91.52,3.67,27.2,81.0,20.6,0,1,1,3,1,0.0,-0.6999999999999993,4.0
1970-01-01 00:00:00.000001801,2023-04-14 14:00:00,3,707.63,0.64,37.36,32.9,3.73,36.28,92.27,3.32,26.5,87.0,16.5,0,1,1,3,1,0.0,-0.6999999999999993,6.0
1970-01-01 00:00:00.000001802,2023-04-14 15:00:00,3,527.38,0.0,24.33,44.35,3.31,35.95,93.99,2.94,26.1,89.0,10.2,0,1,1,3,1,0.0,-0.3999999999999986,2.0
1970-01-01 00:00:00.000001803,2023-04-14 16:00:00,3,417.23,0.0,15.42,52.93,3.4,34.85,94.46,2.63,26.0,90.0,12.1,0,1,1,3,1,0.0,-0.10000000000000142,1.0
1970-01-01 00:00:00.000001804,2023-04-14 17:00:00,3,410.56,0.0,14.05,50.07,3.87,34.42,94.44,3.04,25.9,92.0,16.5,0,1,1,3,1,0.0,-0.10000000000000142,2.0
1970-01-01 00:00:00.000001805,2023-04-14 18:00:00,3,433.92,0.0,14.39,45.78,4.59,34.41,94.96,3.61,25.7,92.0,9.0,0,1,1,3,1,0.0,-0.1999999999999993,0.0
1970-01-01 00:00:00.000001806,2023-04-14 19:00:00,3,400.54,0.0,13.19,46.49,4.53,31.14,92.51,2.94,25.0,94.0,5.6,0,1,1,3,1,0.0,-0.6999999999999993,2.0
1970-01-01 00:00:00.000001807,2023-04-14 20:00:00,3,317.1,0.0,9.68,50.07,3.76,26.8,87.19,1.52,25.1,94.0,10.0,0,1,1,3,1,0.0,0.10000000000000142,0.0
1970-01-01 00:00:00.000001808,2023-04-14 21:00:00,3,253.68,0.0,5.31,57.22,2.86,24.31,82.14,0.8,25.1,93.0,12.6,0,1,1,3,1,0.0,0.0,-1.0
1970-01-01 00:00:00.000001809,2023-04-14 22:00:00,3,236.99,0.0,3.38,60.8,2.38,23.74,78.3,0.63,25.0,92.0,13.7,0,1,1,3,1,0.0,-0.10000000000000142,-1.0
1970-01-01 00:00:00.000001810,2023-04-14 23:00:00,3,243.66,0.0,3.3,61.51,2.56,24.51,78.07,0.79,25.0,93.0,13.4,0,1,1,3,1,0.0,0.0,1.0
1970-01-01 00:00:00.000001811,2023-04-15 00:00:00,3,257.02,0.0,3.73,60.8,3.01,25.48,78.93,1.03,25.1,94.0,9.4,0,1,1,3,1,0.0,0.10000000000000142,1.0
1970-01-01 00:00:00.000001812,2023-04-15 01:00:00,3,280.38,0.0,5.06,57.94,3.81,26.91,79.45,1.44,23.9,96.0,7.9,0,1,1,3,1,0.0,-1.2000000000000028,2.0
1970-01-01 00:00:00.000001813,2023-04-15 02:00:00,3,300.41,0.03,6.85,54.36,4.41,27.37,78.58,1.74,25.1,96.0,7.2,0,1,1,3,1,0.0,1.2000000000000028,0.0
1970-01-01 00:00:00.000001814,2023-04-15 03:00:00,3,393.87,1.12,11.48,50.07,5.13,29.05,80.2,2.85,26.5,86.0,5.6,0,1,1,3,1,0.0,1.3999999999999986,-10.0
1970-01-01 00:00:00.000001815,2023-04-15 04:00:00,3,907.9,11.06,28.1,36.48,6.97,37.83,92.39,7.09,28.0,75.0,9.9,0,1,1,3,1,0.0,1.5,-11.0
1970-01-01 00:00:00.000001816,2023-04-15 05:00:00,4,1361.85,21.9,38.73,34.33,7.99,46.72,106.17,10.89,29.1,70.0,14.3,0,1,1,3,1,1.0,1.1000000000000014,-5.0
1970-01-01 00:00:00.000001817,2023-04-15 06:00:00,4,1241.68,16.32,36.33,51.5,7.51,46.9,108.5,11.53,29.9,66.0,17.1,0,1,1,3,1,0.0,0.7999999999999972,-4.0
1970-01-01 00:00:00.000001818,2023-04-15 07:00:00,3,881.2,9.05,25.7,68.66,5.6,39.7,99.55,8.61,30.2,64.0,20.4,0,1,1,3,1,-1.0,0.3000000000000007,-2.0
1970-01-01 00:00:00.000001819,2023-04-15 08:00:00,3,667.57,6.37,18.51,69.38,4.17,33.29,90.77,5.64,30.3,63.0,22.7,0,1,1,3,1,0.0,0.10000000000000142,-1.0
1970-01-01 00:00:00.000001820,2023-04-15 09:00:00,3,540.73,5.03,14.22,66.52,3.16,28.73,85.16,3.7,30.2,64.0,24.4,0,1,1,3,1,0.0,-0.10000000000000142,1.0
1970-01-01 00:00:00.000001821,2023-04-15 10:00:00,3,433.92,3.74,10.97,63.66,2.47,26.37,83.94,2.5,30.0,66.0,25.0,0,1,1,3,1,0.0,-0.1999999999999993,2.0
1970-01-01 00:00:00.000001822,2023-04-15 11:00:00,3,453.95,4.02,12.51,58.65,2.68,27.7,86.14,2.53,29.6,68.0,22.4,0,1,1,3,1,0.0,-0.3999999999999986,2.0
1970-01-01 00:00:00.000001823,2023-04-15 12:00:00,3,500.68,4.3,15.94,52.93,3.01,30.04,89.06,2.72,28.3,75.0,16.5,0,1,1,3,1,0.0,-1.3000000000000007,7.0
1970-01-01 00:00:00.000001824,2023-04-15 13:00:00,3,600.81,3.41,25.36,44.7,3.61,33.01,95.01,2.98,27.8,79.0,17.1,0,1,1,3,1,0.0,-0.5,4.0
1970-01-01 00:00:00.000001825,2023-04-15 14:00:00,4,627.52,0.4,31.19,42.2,4.05,36.11,100.13,3.13,27.1,82.0,16.7,0,1,1,3,1,1.0,-0.6999999999999993,3.0
1970-01-01 00:00:00.000001826,2023-04-15 15:00:00,4,540.73,0.0,23.99,55.79,4.47,38.66,102.31,3.26,26.8,85.0,15.1,0,1,1,3,1,0.0,-0.3000000000000007,3.0
1970-01-01 00:00:00.000001827,2023-04-15 16:00:00,3,440.6,0.0,15.59,70.81,4.59,38.78,97.25,2.79,26.5,86.0,12.5,0,1,1,3,1,-1.0,-0.3000000000000007,1.0
1970-01-01 00:00:00.000001828,2023-04-15 17:00:00,3,360.49,0.0,9.94,79.39,3.64,36.54,88.38,2.06,26.2,89.0,14.2,0,1,1,3,1,0.0,-0.3000000000000007,3.0
1970-01-01 00:00:00.000001829,2023-04-15 18:00:00,3,313.76,0.0,6.51,84.4,2.68,33.87,79.75,1.41,26.0,91.0,18.0,0,1,1,3,1,0.0,-0.1999999999999993,2.0
1970-01-01 00:00:00.000001830,2023-04-15 19:00:00,3,290.39,0.0,4.88,85.12,2.03,29.47,69.43,0.85,25.8,91.0,18.5,0,1,1,3,1,0.0,-0.1999999999999993,0.0
1970-01-01 00:00:00.000001831,2023-04-15 20:00:00,3,270.37,0.0,3.73,84.4,1.76,24.93,59.14,0.41,25.5,93.0,15.8,0,1,1,3,1,0.0,-0.3000000000000007,2.0
1970-01-01 00:00:00.000001832,2023-04-15 21:00:00,3,260.35,0.0,2.57,84.4,1.71,22.41,53.93,0.36,25.2,94.0,10.0,0,1,1,3,1,0.0,-0.3000000000000007,1.0
1970-01-01 00:00:00.000001833,2023-04-15 22:00:00,3,257.02,0.0,1.95,85.12,1.68,21.89,54.9,0.37,24.8,95.0,8.2,0,1,1,3,1,0.0,-0.3999999999999986,1.0
1970-01-01 00:00:00.000001834,2023-04-15 23:00:00,3,260.35,0.0,1.97,86.55,1.91,22.39,58.17,0.45,24.5,95.0,7.9,0,1,1,3,1,0.0,-0.3000000000000007,0.0
1970-01-01 00:00:00.000001835,2023-04-16 00:00:00,3,267.03,0.0,2.23,87.98,2.24,23.23,59.53,0.53,25.5,94.0,11.5,0,1,1,3,1,0.0,1.0,-1.0
1970-01-01 00:00:00.000001836,2023-04-16 01:00:00,3,277.04,0.0,2.83,89.41,2.74,23.98,59.73,0.65,25.0,94.0,9.2,0,1,1,3,1,0.0,-0.5,0.0
1970-01-01 00:00:00.000001837,2023-04-16 02:00:00,3,290.39,0.01,3.64,90.84,2.83,25.03,59.39,0.74,25.9,91.0,10.2,0,1,1,3,1,0.0,0.8999999999999986,-3.0
1970-01-01 00:00:00.000001838,2023-04-16 03:00:00,3,350.48,0.37,6.6,90.84,3.07,27.76,61.71,1.36,27.0,83.0,14.8,0,1,1,3,1,0.0,1.1000000000000014,-8.0
1970-01-01 00:00:00.000001839,2023-04-16 04:00:00,3,480.65,1.98,13.02,89.41,3.58,32.79,68.44,2.41,27.9,79.0,16.8,0,1,1,3,1,0.0,0.8999999999999986,-4.0
1970-01-01 00:00:00.000001840,2023-04-16 05:00:00,3,547.41,3.27,15.42,90.12,3.64,36.69,74.39,3.1,28.7,74.0,19.2,0,1,1,3,1,0.0,0.8000000000000007,-5.0
1970-01-01 00:00:00.000001841,2023-04-16 06:00:00,3,500.68,2.93,12.51,90.84,3.37,36.99,75.7,3.26,29.5,70.0,22.2,0,1,1,3,1,0.0,0.8000000000000007,-4.0
1970-01-01 00:00:00.000001842,2023-04-16 07:00:00,3,420.57,2.32,8.91,84.4,2.74,33.6,72.79,2.53,30.0,68.0,24.1,0,1,1,3,1,0.0,0.5,-2.0
1970-01-01 00:00:00.000001843,2023-04-16 08:00:00,3,387.19,2.12,7.63,77.96,2.47,30.71,70.78,2.03,30.5,64.0,25.9,0,1,1,3,1,0.0,0.5,-4.0
1970-01-01 00:00:00.000001844,2023-04-16 09:00:00,3,380.52,2.24,7.71,75.1,2.29,28.71,67.67,1.79,30.5,63.0,27.7,0,1,1,3,1,0.0,0.0,-1.0
1970-01-01 00:00:00.000001845,2023-04-16 10:00:00,3,377.18,2.26,7.8,72.24,2.12,26.9,63.42,1.61,30.1,64.0,26.8,0,1,1,3,1,0.0,-0.3999999999999986,1.0
1970-01-01 00:00:00.000001846,2023-04-16 11:00:00,3,397.21,2.54,9.17,68.66,2.29,26.77,61.86,1.74,29.8,66.0,25.0,0,1,1,3,1,0.0,-0.3000000000000007,2.0
1970-01-01 00:00:00.000001847,2023-04-16 12:00:00,3,440.6,2.93,12.0,60.8,2.56,27.41,62.79,1.99,29.1,67.0,23.7,0,1,1,3,1,0.0,-0.6999999999999993,1.0
1970-01-01 00:00:00.000001848,2023-04-16 13:00:00,3,514.03,2.77,18.51,50.07,2.95,28.16,63.52,2.31,28.4,71.0,22.9,0,1,1,3,1,0.0,-0.7000000000000028,4.0
1970-01-01 00:00:00.000001849,2023-04-16 14:00:00,3,500.68,0.44,21.59,45.42,3.04,27.76,61.66,2.34,27.1,80.0,23.0,0,1,1,3,1,0.0,-1.2999999999999972,9.0
1970-01-01 00:00:00.000001850,2023-04-16 15:00:00,3,413.89,0.0,15.25,55.07,3.01,26.33,57.32,2.31,26.8,82.0,16.8,0,1,1,3,1,0.0,-0.3000000000000007,2.0
1970-01-01 00:00:00.000001851,2023-04-16 16:00:00,3,357.15,0.0,10.2,68.66,3.1,24.5,52.78,2.15,26.5,84.0,15.1,0,1,1,3,1,0.0,-0.3000000000000007,2.0
1970-01-01 00:00:00.000001852,2023-04-16 17:00:00,3,327.11,0.0,7.88,77.25,2.83,23.49,51.44,1.96,26.2,87.0,15.1,0,1,1,3,1,0.0,-0.3000000000000007,3.0
1970-01-01 00:00:00.000001853,2023-04-16 18:00:00,3,313.76,0.0,6.51,81.54,2.5,22.74,50.66,1.77,26.0,88.0,16.0,0,1,1,3,1,0.0,-0.1999999999999993,1.0
1970-01-01 00:00:00.000001854,2023-04-16 19:00:00,3,300.41,0.0,5.91,81.54,2.21,22.34,50.35,1.35,26.0,85.0,18.8,0,1,1,3,1,0.0,0.0,-3.0
1970-01-01 00:00:00.000001855,2023-04-16 20:00:00,3,280.38,0.0,5.27,80.82,2.15,22.36,51.33,0.85,25.9,81.0,19.1,0,1,1,3,1,0.0,-0.10000000000000142,-4.0
1970-01-01 00:00:00.000001856,2023-04-16 21:00:00,3,283.72,0.0,5.27,78.68,3.04,23.8,54.61,1.09,25.7,78.0,16.3,0,1,1,3,1,0.0,-0.1999999999999993,-3.0
1970-01-01 00:00:00.000001857,2023-04-16 22:00:00,3,277.04,0.0,4.63,77.25,3.46,24.93,57.82,1.2,25.3,79.0,12.7,0,1,1,3,1,0.0,-0.3999999999999986,1.0
1970-01-01 00:00:00.000001858,2023-04-16 23:00:00,3,263.69,0.0,3.77,78.68,3.25,24.96,59.48,1.06,24.4,87.0,7.4,0,1,1,3,1,0.0,-0.9000000000000021,8.0
1970-01-01 00:00:00.000001859,2023-04-17 00:00:00,3,253.68,0.0,3.26,83.68,3.07,24.16,58.56,0.94,25.4,89.0,10.6,0,1,1,3,1,0.0,1.0,2.0
1970-01-01 00:00:00.000001860,2023-04-17 01:00:00,3,253.68,0.0,3.56,89.41,3.28,22.88,55.39,0.97,25.2,90.0,13.0,0,1,1,3,1,0.0,-0.1999999999999993,1.0
1970-01-01 00:00:00.000001861,2023-04-17 02:00:00,3,263.69,0.01,4.33,95.84,3.31,21.41,51.48,1.09,26.1,85.0,13.6,0,1,1,3,1,0.0,0.9000000000000021,-5.0
1970-01-01 00:00:00.000001862,2023-04-17 03:00:00,2,320.43,0.32,7.45,97.27,3.52,21.0,49.85,1.84,27.3,74.0,16.3,0,1,1,3,1,-1.0,1.1999999999999993,-11.0
1970-01-01 00:00:00.000001863,2023-04-17 04:00:00,3,460.62,2.01,14.57,90.84,4.05,22.05,51.39,3.17,28.1,70.0,18.6,0,1,1,3,1,1.0,0.8000000000000007,-4.0
1970-01-01 00:00:00.000001864,2023-04-17 05:00:00,3,567.44,3.86,18.34,89.41,4.29,24.09,55.18,4.31,29.0,65.0,21.1,0,1,1,3,1,0.0,0.8999999999999986,-5.0
1970-01-01 00:00:00.000001865,2023-04-17 06:00:00,3,554.08,3.74,15.94,94.41,4.17,25.84,58.97,4.75,29.6,63.0,22.8,0,1,1,3,1,0.0,0.6000000000000014,-2.0
1970-01-01 00:00:00.000001866,2023-04-17 07:00:00,3,514.03,3.21,13.37,95.84,3.7,25.88,60.64,4.31,30.0,61.0,23.2,0,1,1,3,1,0.0,0.3999999999999986,-2.0
1970-01-01 00:00:00.000001867,2023-04-17 08:00:00,3,527.38,3.69,13.71,87.98,3.7,26.69,63.55,4.18,30.2,60.0,22.7,0,1,1,3,1,0.0,0.1999999999999993,-1.0
1970-01-01 00:00:00.000001868,2023-04-17 09:00:00,3,574.11,4.81,15.77,77.25,3.78,27.88,66.26,4.31,30.2,61.0,22.7,0,1,1,3,1,0.0,0.0,1.0
1970-01-01 00:00:00.000001869,2023-04-17 10:00:00,3,567.44,5.36,15.25,64.37,3.52,28.07,66.11,3.93,29.8,66.0,23.7,0,1,1,3,1,0.0,-0.3999999999999986,5.0
1970-01-01 00:00:00.000001870,2023-04-17 11:00:00,3,527.38,5.36,13.88,51.5,3.25,27.43,63.37,3.26,29.2,70.0,22.7,0,1,1,3,1,0.0,-0.6000000000000014,4.0
1970-01-01 00:00:00.000001871,2023-04-17 12:00:00,3,500.68,5.03,13.71,39.34,2.98,26.67,61.88,2.72,28.9,65.0,19.8,0,1,1,3,1,0.0,-0.3000000000000007,-5.0
